Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
5655.110220440883,,0.0391695,5e-06,-0.0623705,5e-06,,0.01
5674.9498997996,,0.0389712,5e-06,-0.0622714,5e-06,,0.01
5694.789579158317,,0.0387805,5e-06,-0.0621798,5e-06,,0.01
5714.629258517035,,0.0385973,5e-06,-0.0620883,5e-06,,0.01
5734.468937875752,,0.0384066,5e-06,-0.0619967,5e-06,,0.01
5754.308617234469,,0.0382159,5e-06,-0.0619051,5e-06,,0.01
5774.148296593186,,0.0380251,5e-06,-0.061806,5e-06,,0.01
5793.987975951904,,0.037842,5e-06,-0.0617068,5e-06,,0.01
5813.827655310622,,0.0376513,5e-06,-0.0616152,5e-06,,0.01
5833.667334669339,,0.0374758,5e-06,-0.0615237,5e-06,,0.01
5853.507014028057,,0.0372927,5e-06,-0.0614321,5e-06,,0.01
5873.346693386774,,0.0371096,5e-06,-0.0613253,5e-06,,0.01
5893.186372745491,,0.0369265,5e-06,-0.0612338,5e-06,,0.01
5913.026052104209,,0.036751,5e-06,-0.0611346,5e-06,,0.01
5932.865731462926,,0.0365679,5e-06,-0.061043,5e-06,,0.01
5952.705410821643,,0.0363848,5e-06,-0.0609438,5e-06,,0.01
5972.5450901803615,,0.036217,5e-06,-0.0608447,5e-06,,0.01
5992.384769539079,,0.0360415,5e-06,-0.0607455,5e-06,,0.01
6012.224448897796,,0.0358737,5e-06,-0.0606463,5e-06,,0.01
6032.064128256514,,0.0356982,5e-06,-0.0605471,5e-06,,0.01
6051.903807615231,,0.0355303,5e-06,-0.0604556,5e-06,,0.01
6071.743486973948,,0.0353549,5e-06,-0.060364,5e-06,,0.01
6091.583166332666,,0.0351794,5e-06,-0.0602648,5e-06,,0.01
6111.422845691383,,0.0350115,5e-06,-0.0601733,5e-06,,0.01
6131.2625250501005,,0.0348437,5e-06,-0.0600817,5e-06,,0.01
6151.102204408819,,0.0346758,5e-06,-0.0599902,5e-06,,0.01
6170.941883767536,,0.034508,5e-06,-0.059891,5e-06,,0.01
6190.781563126253,,0.0343478,5e-06,-0.0597918,5e-06,,0.01
6210.62124248497,,0.0341799,5e-06,-0.0597003,5e-06,,0.01
6230.460921843688,,0.0340197,5e-06,-0.0596087,5e-06,,0.01
6250.300601202405,,0.0338519,5e-06,-0.0595171,5e-06,,0.01
6270.140280561122,,0.0336916,5e-06,-0.059418,5e-06,,0.01
6289.97995991984,,0.0335314,5e-06,-0.0593188,5e-06,,0.01
6309.819639278558,,0.0333788,5e-06,-0.0592272,5e-06,,0.01
6329.659318637275,,0.0332186,5e-06,-0.059128,5e-06,,0.01
6349.498997995993,,0.033066,5e-06,-0.0590289,5e-06,,0.01
6369.33867735471,,0.0329058,5e-06,-0.0589297,5e-06,,0.01
6389.178356713427,,0.0327532,5e-06,-0.0588305,5e-06,,0.01
6409.018036072145,,0.0326006,5e-06,-0.0587313,5e-06,,0.01
6428.857715430862,,0.0324481,5e-06,-0.0586321,5e-06,,0.01
6448.697394789579,,0.0322955,5e-06,-0.058533,5e-06,,0.01
6468.5370741482975,,0.0321505,5e-06,-0.0584338,5e-06,,0.01
6488.376753507015,,0.0319979,5e-06,-0.0583422,5e-06,,0.01
6508.216432865732,,0.0318453,5e-06,-0.058243,5e-06,,0.01
6528.05611222445,,0.0317004,5e-06,-0.0581515,5e-06,,0.01
6547.895791583167,,0.0315478,5e-06,-0.0580523,5e-06,,0.01
6567.735470941884,,0.0314028,5e-06,-0.0579607,5e-06,,0.01
6587.575150300601,,0.0312579,5e-06,-0.0578616,5e-06,,0.01
6607.414829659319,,0.0311128,5e-06,-0.05777,5e-06,,0.01
6627.2545090180365,,0.0309678,5e-06,-0.0576708,5e-06,,0.01
6647.094188376754,,0.0308305,5e-06,-0.0575716,5e-06,,0.01
6666.933867735472,,0.0306855,5e-06,-0.0574725,5e-06,,0.01
6686.773547094189,,0.0305406,5e-06,-0.0573809,5e-06,,0.01
6706.613226452906,,0.0304033,5e-06,-0.0572817,5e-06,,0.01
6726.452905811624,,0.0302583,5e-06,-0.0571902,5e-06,,0.01
6746.292585170341,,0.030121,5e-06,-0.0570986,5e-06,,0.01
6766.132264529058,,0.0299913,5e-06,-0.0569918,5e-06,,0.01
6785.971943887776,,0.0298463,5e-06,-0.0568926,5e-06,,0.01
6805.811623246494,,0.029709,5e-06,-0.0568011,5e-06,,0.01
6825.651302605211,,0.0295717,5e-06,-0.0567095,5e-06,,0.01
6845.490981963929,,0.029442,5e-06,-0.0566103,5e-06,,0.01
6865.330661322646,,0.0293123,5e-06,-0.0565188,5e-06,,0.01
6885.170340681363,,0.0291749,5e-06,-0.0564196,5e-06,,0.01
6905.010020040081,,0.0290452,5e-06,-0.0563281,5e-06,,0.01
6924.849699398798,,0.0289079,5e-06,-0.0562289,5e-06,,0.01
6944.689378757515,,0.0287782,5e-06,-0.0561373,5e-06,,0.01
6964.529058116233,,0.0286485,5e-06,-0.0560381,5e-06,,0.01
6984.368737474951,,0.0285188,5e-06,-0.055939,5e-06,,0.01
7004.208416833668,,0.0283967,5e-06,-0.0558474,5e-06,,0.01
7024.048096192385,,0.0282594,5e-06,-0.0557559,5e-06,,0.01
7043.887775551103,,0.0281373,5e-06,-0.0556643,5e-06,,0.01
7063.72745490982,,0.0280076,5e-06,-0.0555651,5e-06,,0.01
7083.567134268537,,0.0278856,5e-06,-0.0554736,5e-06,,0.01
7103.406813627255,,0.0277635,5e-06,-0.055382,5e-06,,0.01
7123.2464929859725,,0.0276338,5e-06,-0.0552905,5e-06,,0.01
7143.08617234469,,0.0275117,5e-06,-0.0551989,5e-06,,0.01
7162.925851703408,,0.0273896,5e-06,-0.0550997,5e-06,,0.01
7182.765531062125,,0.0272676,5e-06,-0.0550082,5e-06,,0.01
7202.605210420842,,0.0271455,5e-06,-0.0549166,5e-06,,0.01
7222.44488977956,,0.0270311,5e-06,-0.0548251,5e-06,,0.01
7242.284569138277,,0.026909,5e-06,-0.0547259,5e-06,,0.01
7262.124248496994,,0.0267869,5e-06,-0.0546343,5e-06,,0.01
7281.963927855712,,0.0266725,5e-06,-0.0545352,5e-06,,0.01
7301.80360721443,,0.026558,5e-06,-0.0544436,5e-06,,0.01
7321.643286573147,,0.0264436,5e-06,-0.054352,5e-06,,0.01
7341.482965931864,,0.0263215,5e-06,-0.0542529,5e-06,,0.01
7361.322645290582,,0.0262071,5e-06,-0.0541613,5e-06,,0.01
7381.162324649299,,0.0260926,5e-06,-0.0540774,5e-06,,0.01
7401.002004008016,,0.0259782,5e-06,-0.0539782,5e-06,,0.01
